name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Polynucleobacter duraquae	1835254	species	2026292	6	4	0.0
secondary endosymbiont of Trabutina mannipara	1835721	species	298471	5	3	0.0
Maribacter sp. T28	1836467	species	4271158	42	34	0.0
Bacillus sp. FJAT-14266	1837130	species	4109356	237	135	0.0
Streptomyces sp. S8	1837283	species	7601864	24	13	0.0
Lacunisphaera limnophila	1838286	species	4199284	17	10	0.0
Bacillus sp. FDAARGOS_235	1839798	species	5608392	51	21	0.0
Streptococcus sp. FDAARGOS_192	1839799	species	2435494	16	3	0.0
Yersinia sp. FDAARGOS_228	1839800	species	4963041	22	0	0.0
Dehalogenimonas formicexedens	1839801	species	2092789	8	4	0.0
Streptomyces sp. RTd22	1841249	species	11142275	40	28	0.0
Gordonibacter massiliensis	1841863	species	3948172	10	4	0.0
Pelobacter sp. SFB93	1842532	species	3218469	11	11	0.0
Acidovorax sp. RAC01	1842533	species	4574859	25	14	0.0
Sinorhizobium sp. RAC02	1842534	species	6626583	27	18	0.0
Blastomonas sp. RAC04	1842535	species	4403499	29	19	0.0
Agrobacterium sp. RAC06	1842536	species	4964647	18	11	0.0
Hydrogenophaga sp. RAC07	1842537	species	4674684	19	11	0.0
Bosea sp. RAC05	1842539	species	5620120	42	20	0.0
Methyloversatilis sp. RAC08	1842540	species	3937190	18	15	0.0
Rhodoferax koreense	1842727	species	5895641	31	23	0.0
Sphingobium sp. RAC03	1843368	species	4369746	13	8	0.0
Sporomusaceae	1843490	family	0	1	0	0.0
Selenomonadaceae	1843491	family	0	1	0	0.0
Phaeobacter porticola	1844006	species	4207221	14	8	0.0
Brucella sp. 09RB8910	1844051	species	3592978	4	1	0.0
Candidatus Nitrosotenuis sp. AQ6f	1846278	species	1697207	6	4	0.0
Lactobacillus allii	1847728	species	2534178	36	29	0.0
Actinobacteria bacterium IMCC25003	1848255	species	1353947	5	5	0.0
Hafnia sp. CBA7124	1848580	species	4585298	17	9	0.0
Actinobacteria bacterium IMCC19121	1848754	species	1506415	2	1	0.0
Actinobacteria bacterium IMCC26077	1848755	species	1551612	5	5	0.0
Actinobacteria bacterium IMCC26103	1848756	species	1456516	3	2	0.0
Capnocytophaga stomatis	1848904	species	2831350	14	13	0.0
Exiguobacterium sp. U13-1	1849031	species	3208634	19	7	0.0
Arthrobacter sp. U41	1849032	species	4792631	11	7	0.0
Auricoccus indicus	1849491	species	1745789	55	33	0.0
Streptomyces sp. SAT1	1849967	species	7472530	26	17	0.0
Rhizorhabdus dicambivorans	1850238	species	5541299	20	11	0.0
Lutibacter sp. LPB0138	1850246	species	3426122	51	38	0.0
Rhodobacter sp. LPB0142	1850250	species	3780829	14	10	0.0
Tenacibaculum todarodis	1850252	species	3019213	31	22	0.0
Arcobacter sp. LPB0137	1850254	species	2866429	70	50	0.0
Arachidicoccus sp. BS20	1850526	species	3492500	35	28	0.0
Actinomyces sp. Chiba101	1851395	species	2877864	10	6	0.0
Cyanobium sp. NIES-981	1851505	species	3021545	10	7	0.0
Orrella dioscoreae	1851544	species	4848101	33	23	0.0
Murdochiella vaginalis	1852373	species	1671491	7	4	0.0
Ezakiella massiliensis	1852374	species	1741785	18	13	0.0
Actinomyces pacaensis	1852377	species	1892549	6	3	0.0
Pseudomonas silesiensis	1853130	species	6823539	27	15	0.0
Chitinophagia	1853228	class	0	1	0	0.0
Chitinophagales	1853229	order	0	1	0	0.0
Neisseria sp. 10022	1853276	species	2511904	21	17	0.0
Neisseria sp. 10023	1853278	species	2496444	21	19	0.0
Sphingobium sp. EP60837	1855519	species	4261696	16	13	0.0
Macrococcus canis	1855823	species	2363414	33	19	0.0
Bacillus sp. H15-1	1856406	species	4162101	29	0	0.0
Pseudomonas sp. TCU-HL1	1856685	species	6256697	47	25	0.0
Acidovorax sp. T1	1858609	species	4416593	31	4	0.0
Halothiobacillus sp. LS2	1860122	species	2908964	5	2	0.0
Sphingopyxis sp. MG	1866325	species	4222860	26	12	0.0
Phyllobacterium zundukense	1867719	species	6208009	21	18	0.0
Legionella clemsonensis	1867846	species	3272100	17	13	0.0
Enterobacter sp. HK169	1868135	species	4551186	12	4	0.0
Prosthecochloris sp. CIB 2401	1868325	species	2399849	5	2	0.0
Phreatobacter sp. S-12	1868589	species	4494445	25	15	0.0
Rhizobium sp. S41	1869170	species	5524367	18	4	0.0
Nostoc sp. CENA543	1869241	species	7207640	41	28	0.0
Paenibacillus sp. BIHB4019	1870819	species	7246671	37	29	0.0
Paenibacillus ihbetae	1870820	species	6593819	21	15	0.0
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	17	7	0.0
Anaerococcus mediterraneensis	1870984	species	2080215	29	14	0.0
Lachnoclostridium phocaeense	1871021	species	3500754	9	7	0.0
Ndongobacter massiliensis	1871025	species	1864878	9	6	0.0
Propionimicrobium sp. Marseille-P3275	1871034	species	2010679	7	7	0.0
Halodesulfurarchaeum formicicum	1873524	species	4058229	2	1	0.0
Marinobacter salinus	1874317	species	4121005	12	11	0.0
Clavibacter capsici	1874630	species	3241713	8	2	0.0
Mycobacterium sp. djl-10	1879023	species	6579322	23	18	0.0
Microvirga ossetica	1882682	species	9631051	23	14	0.0
Halomonas sp. 1513	1883416	species	4129523	37	25	0.0
Selenomonas sp. oral taxon 920	1884263	species	2440121	8	4	0.0
Candidatus Nanopelagicus limnes	1884634	species	1238108	8	7	0.0
Candidatus Planktophila sulfonica	1884904	species	1344614	2	2	0.0
Candidatus Planktophila versatilis	1884905	species	5250003	3	3	0.0
Candidatus Planktophila vernalis	1884907	species	1364004	2	2	0.0
Candidatus Planktophila lacus	1884913	species	4254980	3	3	0.0
Candidatus Planktophila dulcis	1884914	species	4075729	6	4	0.0
Candidatus Nanopelagicus hibericus	1884915	species	1223088	8	5	0.0
Candidatus Nanopelagicus abundans	1884916	species	1161863	6	6	0.0
Brucella sp. 141012304	1885919	species	3442381	9	2	0.0
Streptococcus himalayensis	1888195	species	2275471	19	13	0.0
Anaerolineaceae bacterium oral taxon 439	1889813	species	2945494	19	14	0.0
Synechococcaceae	1890426	family	0	1	0	0.0
Brucella sp. 2002734562	1891098	species	3283485	2	0	0.0
Sulfolobus sp. A20	1891280	species	2688317	10	8	0.0
Pantoea alhagi	1891675	species	4316301	28	20	0.0
Fuerstia marisgermanicae	1891926	species	8920478	28	25	0.0
Bacillus sp. ABP14	1892404	species	5152566	85	11	0.0
Porphyrobacter sp. LM 6	1896196	species	2979257	12	8	0.0
Amycolatopsis sp. AA4	1896961	species	9172799	36	24	0.0
Halomonas aestuarii	1897729	species	3543891	11	9	0.0
Spiroplasma sp. TU-14	1898044	species	1199640	25	0	0.0
Rhodocyclaceae bacterium	1898103	species	3192379	13	9	0.0
Macrococcus sp. IME1552	1898474	species	2391700	68	45	0.0
Pseudomonas sp. LPH1	1898684	species	5229495	41	18	0.0
Candidatus Nitrosomarinus catalina	1898749	species	1360076	15	12	0.0
Streptococcus sp. NPS 308	1902136	species	1924728	10	3	0.0
Natrialbaceae archaeon JW/NM-HA 15	1902251	species	3930546	7	5	0.0
Brachybacterium sp. P6-10-X1	1903186	species	4385603	10	8	0.0
Erwiniaceae	1903409	family	0	1	0	0.0
Pectobacteriaceae	1903410	family	0	1	0	0.0
Yersiniaceae	1903411	family	0	3	0	0.0
Jeotgalibaca sp. PTS2502	1903686	species	2300992	55	31	0.0
Oceanisphaera sp. AMac2203	1903694	species	2902896	10	7	0.0
Tumebacillus avium	1903704	species	5249768	19	9	0.0
Rhodobacteraceae bacterium	1904441	species	3336108	20	19	0.0
Betaproteobacteria bacterium GR16-43	1904640	species	4806848	19	15	0.0
Stenotrophomonas sp. LM091	1904944	species	4317450	15	7	0.0
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	34	2	0.0
Pectobacterium parmentieri	1905730	species	7629572	34	16	0.0
Curtobacterium sp. BH-2-1-1	1905847	species	3795948	9	6	0.0
Hyphomonas sp. Mor2	1906738	species	3628091	16	13	0.0
Jeongeupia sp. USM3	1906741	species	3788814	17	15	0.0
Microbacterium sp. BH-3-3-3	1906742	species	3508491	5	4	0.0
Lelliottia jeotgali	1907578	species	4603334	21	16	0.0
Nonomuraea sp. ATCC 55076	1909395	species	13047416	59	38	0.0
Tessaracoccus sp. T2.5-30	1909732	species	3212699	12	9	0.0
Amycolatopsis sp. BJA-103	1911175	species	9488490	29	16	0.0
Marinilactibacillus sp. 15R	1911586	species	2767908	58	41	0.0
Virgibacillus sp. 6R	1911587	species	4749385	38	30	0.0
Tenericutes bacterium MZ-XQ	1911683	species	2157199	30	16	0.0
Tenericutes bacterium MO-XQ	1911684	species	2160980	30	12	0.0
Methanobacterium sp. MZ-A1	1911685	species	2524329	20	2	0.0
Cutibacterium	1912216	genus	0	1	0	0.0
Actinomyces sp. VUL4_3	1912795	species	2207832	6	2	0.0
Peptoniphilus sp. ING2-D1G	1912856	species	1601846	21	15	0.0
Gramella sp. LPB0144	1913577	species	2978889	20	15	0.0
Sphingopyxis sp. LPB0140	1913578	species	2533041	23	19	0.0
Spiroplasma sp. NBRC 100390	1914410	species	1199621	25	0	0.0
Rhizobium sp. Y9	1914541	species	5321211	24	1	0.0
Enterobacter sp. SA187	1914861	species	4429597	23	11	0.0
Thioclava nitratireducens	1915078	species	4238255	14	9	0.0
Enterobacter cloacae complex sp. ECNIH7	1915310	species	5388828	14	3	0.0
Microbacterium sp. 1.5R	1916917	species	3620317	9	2	0.0
Synechococcus sp. SynAce01	1916956	species	2750634	14	11	0.0
Alteromonas sp. RW2A1	1917158	species	4143824	13	4	0.0
Ketobacter alkanivorans	1917421	species	4914503	14	12	0.0
Sulfitobacter sp. AM1-D1	1917485	species	4691010	15	11	0.0
Aeromonas sp. ASNIH7	1920107	species	4868657	11	2	0.0
Enterobacteriaceae bacterium ENNIH2	1920109	species	6262406	32	18	0.0
Citrobacter sp. CFNIH10	1920110	species	5738233	31	9	0.0
Leclercia sp. LSNIH1	1920114	species	5411940	22	13	0.0
Leclercia sp. LSNIH3	1920116	species	5389886	25	4	0.0
Enterobacteriaceae bacterium ENNIH3	1920128	species	6079128	27	18	0.0
Delftia sp. HK171	1920191	species	6430384	29	6	0.0
Mycobacterium sp. WY10	1920667	species	6041408	16	12	0.0
Candidatus Micrarchaeota archaeon Mia14	1920749	species	952257	4	3	0.0
Marivivens sp. JLT3646	1920883	species	3147211	14	12	0.0
Mariprofundus aestuarium	1921086	species	2537610	6	4	0.0
Mariprofundus ferrinatatus	1921087	species	2301665	9	5	0.0
Geobacillus genomosp. 3	1921421	species	3486308	20	14	0.0
Sphingomonas sp. JJ-A5	1921510	species	3787976	16	15	0.0
Kiritimatiellales	1921782	order	0	1	0	0.0
Candidatus Erwinia sp. ErCipseudotaxifoliae	1922217	species	1094672	11	7	0.0
Candidatus Fonsibacter ubiquis	1925548	species	1160202	17	16	0.0
Paraburkholderia sp. SOS3	1926494	species	7502907	37	24	0.0
Sodalis endosymbiont of Henestaris halophilus	1929246	species	1622395	31	29	0.0
Pseudomonas sp. CC6-YY-74	1930532	species	5040792	28	10	0.0
Sporosarcina sp. P37	1930546	species	3335999	26	6	0.0
Sporosarcina sp. P33	1930764	species	3235441	20	1	0.0
Pseudomonas sp. S-6-2	1931241	species	4035153	26	13	0.0
Haloarcula taiwanensis	1932004	species	3721706	2	1	0.0
Halorientalis sp. IM1011	1932360	species	3778989	7	4	0.0
Sphingobacterium sp. B29	1933220	species	6357185	45	15	0.0
Bartonella sp. WD16.2	1933904	species	1762996	11	9	0.0
Bartonella sp. JB15	1933906	species	1494018	12	0	0.0
Bartonella sp. JB63	1933907	species	1493693	12	0	0.0
Bartonella sp. A1379B	1933910	species	1541976	12	2	0.0
Bartonella sp. Raccoon60	1933912	species	1615700	14	3	0.0
Klebsiella sp. M5al	1934254	species	5800138	28	1	0.0
Immundisolibacterales	1934945	order	0	1	0	0.0
Winogradskyella sp. J14-2	1936080	species	3349669	31	21	0.0
Seonamhaeicola sp. S2-3	1936081	species	3752836	57	46	0.0
Microbacterium sp. TPU 3598	1938334	species	3822982	9	4	0.0
Aquaspirillum sp. LM1	1938604	species	3962240	16	13	0.0
Brevundimonas sp. LM2	1938605	species	3564519	15	11	0.0
Janthinobacterium sp. LM6	1938606	species	6288464	29	17	0.0
Sphingomonas sp. LM7	1938607	species	4155514	37	17	0.0
Nostocales cyanobacterium HT-58-2	1940762	species	7899568	25	22	0.0
Phycisphaerae bacterium L21-RPul-D3	1940790	species	2951611	11	10	0.0
Bacillus sp. 275	1941347	species	4051970	16	4	0.0
Phycisphaerae bacterium ST-PulAB-D4	1941349	species	3192293	8	5	0.0
Phoenicibacter massiliensis	1944646	species	1447956	10	8	0.0
Cellvibrio sp. PSBB023	1945512	species	4705304	24	14	0.0
Capnocytophaga sp. H2931	1945657	species	2632967	17	2	0.0
Capnocytophaga sp. H4358	1945658	species	2633192	14	2	0.0
Paracoccus contaminans	1945662	species	3033494	17	12	0.0
Halomonas sp. 'Soap Lake #6'	1949203	species	4803686	17	0	0.0
Calothrix sp. NIES-2098	1954171	species	8878628	49	38	0.0
Actinomyces gaoshouyii	1960083	species	2359360	3	3	0.0
Sphingomonas sp. NIC1	1961362	species	3660563	12	4	0.0
Streptomyces sp. MOE7	1961713	species	8399509	30	5	0.0
Halomonas sp. 'Soap Lake #7'	1962264	species	4803686	17	0	0.0
Halorubraceae	1963271	family	0	1	0	0.0
Streptomyces sp. 3211	1964449	species	8991292	38	23	0.0
Campylobacter pinnipediorum	1965231	species	4312881	49	39	0.0
Colwellia beringensis	1967665	species	4661274	29	21	0.0
Microcystis sp. MC19	1967666	species	5020243	24	9	0.0
Halomonas sp. GT	1971364	species	4158464	11	7	0.0
Streptomyces sp. Sge12	1972846	species	8110698	26	13	0.0
Prosthecochloris sp. HL-130-GSB	1974213	species	2414726	6	5	0.0
Enterobacter sp. Crenshaw	1977566	species	4630785	9	3	0.0
Chromatiaceae bacterium 2141T.STBD.0c.01a	1978339	species	4790451	22	20	0.0
Cryobacterium sp. LW097	1978566	species	3961329	16	12	0.0
Cellulosimicrobium sp. TH-20	1980001	species	4265546	13	9	0.0
Rhizobium sp. NXC14	1981173	species	6686318	7	6	0.0
Pseudomonas sp. M30-35	1981174	species	4926954	20	14	0.0
Altererythrobacter mangrovi	1982042	species	2702851	8	6	0.0
Streptomyces sp. CLI2509	1984801	species	7232701	17	11	0.0
Xanthomonas phaseoli	1985254	species	15877123	19	10	0.0
Sulfuriferula sp. AH1	1985873	species	2916145	7	4	0.0
Desulfobulbus sp. ORNL	1986146	species	2774417	14	9	0.0
Brevefilum fermentans	1986204	species	2574431	13	9	0.0
Sulfurospirillum sp. SL2-1	1986224	species	2876536	17	9	0.0
Sphingobacteriaceae bacterium GW460-11-11-14-LB5	1986952	species	6182066	42	36	0.0
Cellvibrio sp. PSBB006	1987723	species	5257074	25	17	0.0
Lactobacillales bacterium	1993866	species	1548794	20	11	0.0
Sphingobacterium sp. G1-14	2003121	species	6325678	37	4	0.0
Cellulomonas sp. PSBB021	2003551	species	3794193	15	9	0.0
Stenotrophomonas sp. WZN-1	2005046	species	4512703	18	4	0.0
Legionella endosymbiont of Polyplax serrata	2005262	species	529746	8	5	0.0
Chondrocystis sp. NIES-4102	2005460	species	5002520	59	40	0.0
Calothrix sp. NIES-4101	2005461	species	10561507	63	48	0.0
Calothrix sp. NIES-3974	2005462	species	5985875	22	18	0.0
Calothrix sp. NIES-4071	2005469	species	12049274	100	78	0.0
Enterococcus wangshanyuanii	2005703	species	4155954	53	33	0.0
Thauera sp. K11	2005884	species	5291530	29	24	0.0
Luteimonas sp. 100111	2006110	species	3351776	11	8	0.0
Thermococcus sp. 5-4	2008440	species	1854909	3	2	0.0
Zoogloeaceae	2008794	family	0	3	0	0.0
Sagittula sp. P11	2009329	species	5576178	29	20	0.0
Bacillus sp. MD-5	2009331	species	4161448	62	4	0.0
Vibrio sp. 2521-89	2014742	species	4123863	11	6	0.0
Chryseobacterium sp. T16E-39	2015076	species	4872888	39	32	0.0
Bosea sp. AS-1	2015316	species	5838389	38	17	0.0
Thermococcus sp. EXT12c	2016361	species	2155760	3	2	0.0
Virgibacillus phasianinus	2017483	species	4071214	42	30	0.0
Brachybacterium sp. VM2412	2017484	species	3796663	16	12	0.0
Brachybacterium sp. VR2415	2017485	species	3568502	8	4	0.0
Kitasatospora sp. MMS16-BH015	2018025	species	8963858	23	17	0.0
Roseomonas sp. FDAARGOS_362	2018065	species	5174209	25	17	0.0
Pseudomonas sp. FDAARGOS_380	2018067	species	6499364	24	15	0.0
Shewanella bicestrii	2018305	species	5004414	27	19	0.0
Rhizobium sp. Kim5	2020311	species	6817255	26	4	0.0
Rhizobium sp. CIAT894	2020312	species	6657947	23	12	0.0
Rhizobium sp. TAL182	2020313	species	6402377	3	0	0.0
Arthrobacter sp. YN	2020486	species	5063552	13	8	0.0
Xanthomonadales bacterium D13	2021234	species	6120935	21	17	0.0
Labrenzia sp. VG12	2021862	species	5977548	32	19	0.0
Porphyrobacter HT-58-2	2023229	species	3279145	11	7	0.0
Plantactinospora sp. KBS50	2024580	species	6689726	35	25	0.0
Vibrio qinghaiensis	2025808	species	4017713	19	9	0.0
Parabacteroides sp. CT06	2025876	species	5372666	23	8	0.0
Herbaspirillum sp. meg3	2025949	species	5465798	22	16	0.0
Paraburkholderia aromaticivorans	2026199	species	8907716	36	18	0.0
Klebsiella quasivariicola	2026240	species	5946706	31	7	0.0
Bacillus sp. 1s-1	2026248	species	4166290	29	0	0.0
Verrucomicrobia bacterium	2026799	species	4730447	21	11	0.0
Enterobacter cloacae complex bacterium	2027919	species	4876999	17	1	0.0
Rhizobium sp. 10195	2028343	species	7070317	24	20	0.0
Chitinophagaceae bacterium 13	2029983	species	5279921	24	17	0.0
Shewanella sp. WE21	2029986	species	5266746	22	12	0.0
Aeromonas sp. CA23	2033032	species	5099209	14	6	0.0
Aeromonas sp. CU5	2033033	species	4615599	18	16	0.0
Rhodobacteraceae bacterium QY30	2033435	species	3551172	14	12	0.0
Serratia sp. MYb239	2033438	species	4986519	30	17	0.0
Actinoplanes sp. SE50	2033844	species	9239482	37	0	0.0
Rhodobacter sp. CZR27	2033869	species	4437113	15	8	0.0
Pseudodesulfovibrio	2035811	genus	0	2	0	0.0
Cupriavidus sp. NH9	2036817	species	8246935	39	21	0.0
Pectobacterium polaris	2042057	species	9835240	35	15	0.0
Gottschalkiaceae	2042895	family	0	1	0	0.0
Candidatus Nitrosocaldus islandicus	2045011	species	1617394	11	10	0.0
Massilia sp. B2	2045208	species	7530059	41	26	0.0
Nocardioides sp. 78	2045452	species	3840802	17	12	0.0
Thalassospira sp. CSC3H3	2048283	species	5438289	35	27	0.0
Solibacillus sp. R5-41	2048654	species	4283411	60	47	0.0
Rhizobium sp. NXC24	2048897	species	7302537	20	14	0.0
Pseudomonas sp. HLS-6	2049589	species	5276694	22	14	0.0
Streptomyces sp. XZHG99	2049881	species	8710171	21	11	0.0
Bacillus sp. Lzh-5	2049935	species	4024750	97	68	0.0
Mycobacterium sp. PYR15	2051552	species	6037017	19	11	0.0
Enterobacter sp. CRENT-193	2051905	species	5196641	25	10	0.0
Neisseriaceae bacterium DSM 100970	2052837	species	2820660	30	26	0.0
Bacillus sp. HBCD-sjtu	2053832	species	5230501	42	2	0.0
Kyrpidia sp. EA-1	2055160	species	3352175	8	4	0.0
Idiomarina sp. X4	2055892	species	2616716	7	5	0.0
Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	2056494	species	1450269	2	2	0.0
Spirosoma sp. HA7	2057025	species	8794837	145	132	0.0
Bradyrhizobium sp. SK17	2057741	species	8288568	40	29	0.0
Enterococcus sp. CR-Ec1	2057791	species	3889849	34	5	0.0
Lacinutrix sp. Bg11-31	2057808	species	3666763	32	24	0.0
Alteromonas sp. MB-3u-76	2058133	species	4360928	16	8	0.0
Nonlabens sp. MB-3u-79	2058134	species	3184776	16	15	0.0
Olleya sp. Bg11-27	2058135	species	4314320	63	43	0.0
Planococcus sp. MB-3u-03	2058136	species	3614431	1451	1275	0.0
Polaribacter sp. ALD11	2058137	species	3567309	59	44	0.0
Shewanella sp. Pdp11	2059264	species	4973697	17	6	0.0
Chromobacterium sp. ATCC 53434	2059672	species	5138981	57	38	0.0
Gordonia sp. YC-JH1	2059875	species	4193324	14	10	0.0
Streptomyces sp. CMB-StM0423	2059884	species	8029398	32	16	0.0
Enterococcus sp. FDAARGOS_163	2060306	species	3821476	144	88	0.0
Enterococcus sp. FDAARGOS_375	2060307	species	3549293	77	15	0.0
Paracoccus sp. CBA4604	2065379	species	3299166	20	12	0.0
Citrobacter freundii complex sp. CFNIH2	2066049	species	5340584	27	9	0.0
Enterobacteriaceae bacterium ENNIH1	2066051	species	5666332	26	9	0.0
Mesorhizobium japonicum	2066070	species	7596297	34	27	0.0
Pseudomonas sp. NC02	2067572	species	6890566	19	7	0.0
Azoarcus sp. SY39	2067960	species	3225512	13	12	0.0
Paenibacillus sp. lzh-N1	2069255	species	5641488	21	7	0.0
Pseudomonas sp. XWY-1	2069256	species	6297253	29	5	0.0
Tamlana sp. UJ94	2069432	species	4116543	31	27	0.0
Laceyella sp. FBKL4.010	2071623	species	3374379	65	41	0.0
Plantactinospora sp. BB1	2071627	species	8386853	44	14	0.0
Lysinibacillus sp. YS11	2072025	species	4584915	77	33	0.0
Actinoalloteichus sp. AHMU CJ021	2072503	species	6822750	18	14	0.0
Massilia sp. ZMN-3	2072590	species	6337491	47	34	0.0
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	species	4971441	19	2	0.0
Citrobacter freundii complex sp. CFNIH3	2077147	species	5634842	27	8	0.0
Citrobacter freundii complex sp. CFNIH4	2077148	species	5629494	31	4	0.0
Citrobacter freundii complex sp. CFNIH9	2077149	species	5688355	20	5	0.0
Sphingorhabdus sp. YGSMI21	2077182	species	4060755	16	14	0.0
Arthrobacter sp. PGP41	2079227	species	4270237	13	8	0.0
Acinetobacter sp. SWBY1	2079596	species	2953039	14	10	0.0
Deinococcus sp. NW-56	2080419	species	3567228	11	7	0.0
Actinomyces sp. oral taxon 897	2081702	species	3249416	8	2	0.0
Peptostreptococcaceae bacterium oral taxon 929	2081703	species	1646831	17	16	0.0
Pseudomonas sp. SWI6	2083051	species	5652054	28	3	0.0
Pseudomonas sp. SWI36	2083052	species	6172256	27	6	0.0
Pseudomonas sp. SWI44	2083053	species	5919083	25	1	0.0
Pseudomonas sp. LG1D9	2083054	species	6289439	18	11	0.0
Pseudomonas sp. LH1G9	2083055	species	6548975	28	13	0.0
Devosia sp. I507	2083786	species	4005916	18	14	0.0
Mordavella sp. Marseille-P3756	2086584	species	2769591	17	11	0.0
Streptomyces sp. WAC00288	2094021	species	7852859	26	17	0.0
